mode,mach,altitude_ft,throttle,shaft_power_fraction,thrust_lbf,fuel_flow_lbm_s,fan1_speed_rpm,fan2_speed_rpm,fan1_shaft_power_hp,fan2_shaft_power_hp,fan_speed_delta_rpm,fan_speed_delta_fraction,fan_power_delta_hp,fan_power_delta_fraction,fan1_power_fraction,fan1_area_in2,fan2_area_in2,inlet_area_in2,nozzle_throat_area_in2,pycycle_point_name,pycycle_converged,pycycle_residual_norm,pycycle_solver_iterations,pycycle_solver_atol,pycycle_solver_rtol,pycycle_status,required_thrust_lbf,drag_lbf,required_thrust_to_weight,dynamic_pressure_lbf_ft2,velocity_ft_s,speed_of_sound_ft_s,lift_coefficient,parasite_cd0,wave_cd0,zero_lift_drag_coefficient,lift_dependent_k,induced_drag_coefficient,total_drag_coefficient,density_slug_ft3,temperature_R,pressure_psf,is_stall_limited,fan1_motor_terminal_hp,fan2_motor_terminal_hp,fan1_generator_electric_hp,fan2_generator_electric_hp,fan1_generator_shaft_hp,fan2_generator_shaft_hp,per_engine_motor_terminal_hp,per_engine_generator_electric_hp,per_engine_generator_shaft_hp,aircraft_motor_terminal_hp,aircraft_generator_electric_hp,aircraft_generator_shaft_hp,generator_shaft_power_hp,fan1_motor_efficiency,fan2_motor_efficiency,fan1_generator_efficiency,fan2_generator_efficiency,distribution_efficiency,inverter_efficiency,cable_efficiency,per_turbine_shaft_power_hp,per_turbine_shaft_power_kw,turboshaft_required_throttle,turboshaft_power_available_hp,turboshaft_fuel_flow_lb_hr_per_turbine,aircraft_turboshaft_fuel_flow_lb_hr,aircraft_turboshaft_fuel_flow_lbm_s,generator_turbine_freestream_mach,generator_turbine_deck_mach,generator_turbine_engine_face_mach,generator_turbine_pressure_recovery,generator_turbine_freestream_total_temperature_R,generator_turbine_freestream_total_pressure_psf,generator_turbine_total_temperature_R,generator_turbine_total_pressure_psf,generator_turbine_static_temperature_R,generator_turbine_static_pressure_psf,generator_turbine_density_slug_ft3,generator_turbine_velocity_ft_s,generator_turbine_corrected_airflow_lbm_s_per_turbine,generator_turbine_airflow_lbm_s_per_turbine,generator_turbine_engine_face_area_in2_per_turbine,aircraft_generator_turbine_engine_face_area_in2,turboshaft_status
fan,0.2,1500.0,0.35,0.35,693.2316930822061,0.0,3618.787898915322,3415.825695431853,494.0002428293512,192.5748517047259,202.96220348346878,0.05608568646543327,301.4253911246253,0.6101725565927516,0.7195137819040598,209.22887101158906,183.5491883052299,180.00000001273403,118.00000020059453,OD_mode1,True,,50,1e-06,1e-06,ok,12892.984177611788,12892.984177611788,0.4853076553227309,56.111298177826086,222.170756534176,1110.8537826708798,1.2116483995491838,0.021650922209640485,0.0,0.021650922209640485,0.3857873905611882,0.5663713216511134,0.5880222438607539,0.002273560543104714,513.4829080914114,2003.97493492236,False,516.556751867,204.457342815,537.911852408,212.909864433,565.511592043,236.743780543,721.014094682,750.821716841,802.255372586,1442.02818936,1501.64343368,1604.51074517,802.255372586,0.956332950917,0.941882786177,0.951195094807,0.899326115112,0.9603,0.97,0.99,802.255372586,598.241728314,,,,,,0.2,0.35,0.35,0.98,517.42732608,2060.66993531,517.42732608,2019.4565366,505.053514963,1855.42174032,0.00214012265705,385.597358617,81.139594471,77.5225600185,420.44788292,840.895765841,"Required power 610.451 kW is outside available range [660.380, 6605.387] kW at M=0.35, h=1500.0 ft."
fan,0.2,1500.0,0.5,0.5,971.5917121613577,0.0,4075.6522009283526,3847.0664494449315,749.3844293374719,301.5953210482741,228.58575148342106,0.056085686465433375,447.78910828919777,0.5975425839646635,0.713034127500955,209.22887101158906,183.5491883052299,191.17473515115051,118.00001420468612,OD_mode1,True,,6,1e-06,1e-06,ok,12892.984177611788,12892.984177611788,0.4853076553227309,56.111298177826086,222.170756534176,1110.8537826708798,1.2116483995491838,0.021650922209640485,0.0,0.021650922209640485,0.3857873905611882,0.5663713216511134,0.5880222438607539,0.002273560543104714,513.4829080914114,2003.97493492236,False,783.56981659,317.026337521,815.963570333,330.132601813,849.295803725,354.965281577,1100.59615411,1146.09617215,1204.2610853,2201.19230822,2292.19234429,2408.5221706,1204.2610853,0.956372251037,0.95132575863,0.960753093037,0.930041947616,0.9603,0.97,0.99,1204.2610853,898.017336661,21.2882964644,1228.83784146,1798.26412121,3596.52824242,0.999035622895,0.2,0.35,0.35,0.98,517.42732608,2060.66993531,517.42732608,2019.4565366,505.053514963,1855.42174032,0.00214012265705,385.597358617,81.139594471,77.5225600185,420.44788292,840.895765841,ok
fan,0.2,1500.0,0.7,0.7,1349.2215993971076,0.0,4559.387048948254,4303.670696446386,1105.5299155149223,479.00899292719373,255.71635250186864,0.05608568646543323,626.5209225877285,0.566715485302733,0.6976981818653194,209.22887101158906,183.5491883052299,220.29654502009492,118.00000000070261,OD_mode1,True,,6,1e-06,1e-06,ok,12892.984177611788,12892.984177611788,0.4853076553227309,56.111298177826086,222.170756534176,1110.8537826708798,1.2116483995491838,0.021650922209640485,0.0,0.021650922209640485,0.3857873905611882,0.5663713216511134,0.5880222438607539,0.002273560543104714,513.4829080914114,2003.97493492236,False,1158.11135868,500.484257386,1205.98912702,521.174900954,1251.38102978,548.50412709,1658.59561606,1727.16402797,1799.88515687,3317.19123213,3454.32805595,3599.77031374,1799.88515687,0.954597247693,0.957091029054,0.963726553559,0.950174985409,0.9603,0.97,0.99,1799.88515687,1342.17413034,23.5754947701,1836.61750598,2094.38578263,4188.77156527,1.16354765702,0.2,0.35,0.35,0.98,517.42732608,2060.66993531,517.42732608,2019.4565366,505.053514963,1855.42174032,0.00214012265705,385.597358617,81.139594471,77.5225600185,420.44788292,840.895765841,ok
fan,0.2,1500.0,0.85,0.85,1650.4612041896821,0.0,4864.222397949646,4591.409145640104,1384.846990081341,654.9855190460215,272.8132523095419,0.056085686465433285,729.8614710353194,0.5270340162218571,0.6789023039316971,209.22887101158906,183.5491883052299,240.90610922128243,118.00000458518154,OD_mode1,True,,6,1e-06,1e-06,ok,12892.984177611788,12892.984177611788,0.4853076553227309,56.111298177826086,222.170756534176,1110.8537826708798,1.2116483995491838,0.021650922209640485,0.0,0.021650922209640485,0.3857873905611882,0.5663713216511134,0.5880222438607539,0.002273560543104714,513.4829080914114,2003.97493492236,False,1453.41245168,683.030063591,1513.4983356,711.267378518,1571.80612519,742.165351591,2136.44251527,2224.76571412,2313.97147678,4272.88503054,4449.53142824,4627.94295356,2313.97147678,0.952824498291,0.958940980727,0.96290395574,0.958367804416,0.9603,0.97,0.99,2313.97147678,1725.52823308,25.5538510177,2361.19538315,2339.31835251,4678.63670501,1.29962130695,0.2,0.35,0.35,0.98,517.42732608,2060.66993531,517.42732608,2019.4565366,505.053514963,1855.42174032,0.00214012265705,385.597358617,81.139594471,77.5225600185,420.44788292,840.895765841,ok
fan,0.2,1500.0,1.0,1.0,1868.967779466312,0.0,5135.0,4847.0,1556.867036918682,851.5885210878756,288.0,0.0560856864654333,705.2785158308064,0.45301139988593925,0.6464171745843953,209.22887101158906,183.5491883052299,254.53659269912464,118.00000129966155,OD_mode1,True,,6,1e-06,1e-06,ok,12892.984177611788,12892.984177611788,0.4853076553227309,56.111298177826086,222.170756534176,1110.8537826708798,1.2116483995491838,0.021650922209640485,0.0,0.021650922209640485,0.3857873905611882,0.5663713216511134,0.5880222438607539,0.002273560543104714,513.4829080914114,2003.97493492236,False,1634.0499642,887.802584133,1701.60362824,924.505450518,1769.33425564,960.717123792,2521.85254833,2626.10907876,2730.05137943,5043.70509667,5252.21815752,5460.10275886,2730.05137943,0.952765870706,0.959209329087,0.961719710576,0.962307663331,0.9603,0.97,0.99,2730.05137943,2035.79896305,27.1523628532,2785.76671214,2532.8643454,5065.72869079,1.40714685855,0.2,0.35,0.35,0.98,517.42732608,2060.66993531,517.42732608,2019.4565366,505.053514963,1855.42174032,0.00214012265705,385.597358617,81.139594471,77.5225600185,420.44788292,840.895765841,ok
fan,0.1,750.0,0.35,0.35,821.1911267795889,0.0,3618.787898915322,3415.825695431853,497.4942510048288,200.70663909032154,202.96220348346878,0.05608568646543327,296.7876119145073,0.5965649076648859,0.7125374058704375,209.22887101158906,183.5491883052299,180.00000001281975,118.0000001388017,OD_mode1,True,,50,1e-06,1e-06,ok,49017.95554340571,49017.95554340571,1.845095654021858,14.416329499806565,111.36508844414182,1113.6508844414182,4.7159829854542545,0.024002582781938127,0.0,0.024002582781938127,0.3901638396802327,8.677437128120735,8.701439710902672,0.0023248051669976346,516.0720376635943,2059.47564282951,True,520.220765793,212.765276598,541.72734124,221.561258563,569.389924503,245.455149735,732.986042391,763.288599803,814.845074239,1465.97208478,1526.57719961,1629.69014848,814.845074239,0.956313710866,0.943324222351,0.951417153566,0.902654757101,0.9603,0.97,0.99,814.845074239,607.629867219,,,,,,0.1,0.35,0.35,0.98,517.02737076,2073.93928171,517.02737076,2032.46049608,504.663124217,1867.3694246,0.00215556981504,385.448302391,81.139594471,78.0519255351,420.44788292,840.895765841,"Required power 620.030 kW is outside available range [716.678, 7168.142] kW at M=0.35, h=750.0 ft."
fan,0.1,750.0,0.5,0.5,1125.5749513060923,0.0,4075.6522009283526,3847.0664494449315,755.8379732003579,311.2788516019098,228.58575148342106,0.056085686465433375,444.559121598448,0.5881672228190685,0.7082991811514278,209.22887101158906,183.5491883052299,190.63827150576773,118.00001634939524,OD_mode1,True,,6,1e-06,1e-06,ok,49017.95554340571,49017.95554340571,1.845095654021858,14.416329499806565,111.36508844414182,1113.6508844414182,4.7159829854542545,0.024002582781938127,0.0,0.024002582781938127,0.3901638396802327,8.677437128120735,8.701439710902672,0.0023248051669976346,516.0720376635943,2059.47564282951,True,790.399180856,326.967572169,823.075269037,340.484819503,856.585039366,365.425083691,1117.36675302,1163.56008854,1222.01012306,2234.73350605,2327.12017708,2444.02024611,1222.01012306,0.956273730423,0.95201750295,0.960879809022,0.931749993908,0.9603,0.97,0.99,1222.01012306,911.252791836,20.9886585804,1246.94910446,1808.63609454,3617.27218908,1.0047978303,0.1,0.35,0.35,0.98,517.02737076,2073.93928171,517.02737076,2032.46049608,504.663124217,1867.3694246,0.00215556981504,385.448302391,81.139594471,78.0519255351,420.44788292,840.895765841,ok
fan,0.1,750.0,0.7,0.7,1531.2226850228274,0.0,4559.387048948254,4303.670696446386,1114.2710148935512,489.3049609096809,255.71635250186864,0.05608568646543323,624.9660539838702,0.5608743704453039,0.6948663684833593,209.22887101158906,183.5491883052299,220.1905911854146,118.00000000072573,OD_mode1,True,,6,1e-06,1e-06,ok,49017.95554340571,49017.95554340571,1.845095654021858,14.416329499806565,111.36508844414182,1113.6508844414182,4.7159829854542545,0.024002582781938127,0.0,0.024002582781938127,0.3901638396802327,8.677437128120735,8.701439710902672,0.0023248051669976346,516.0720376635943,2059.47564282951,True,1167.45230826,511.126149575,1215.71624311,532.256742242,1261.47011937,559.764141373,1678.57845783,1747.97298535,1821.23426075,3357.15691567,3495.94597071,3642.4685215,1821.23426075,0.954446710166,0.957307626143,0.963729718555,0.950858947372,0.9603,0.97,0.99,1821.23426075,1358.09415436,23.1075401757,1858.40230584,2107.64710868,4215.29421736,1.17091506038,0.1,0.35,0.35,0.98,517.02737076,2073.93928171,517.02737076,2032.46049608,504.663124217,1867.3694246,0.00215556981504,385.448302391,81.139594471,78.0519255351,420.44788292,840.895765841,ok
fan,0.1,750.0,0.85,0.85,1851.3122852729155,0.0,4864.222397949646,4591.409145640104,1395.1734239102434,663.5962135609794,272.8132523095419,0.056085686465433285,731.577210349264,0.5243629199149145,0.6776734018789632,209.22887101158906,183.5491883052299,240.99257283614622,118.0000046298302,OD_mode1,True,,6,1e-06,1e-06,ok,49017.95554340571,49017.95554340571,1.845095654021858,14.416329499806565,111.36508844414182,1113.6508844414182,4.7159829854542545,0.024002582781938127,0.0,0.024002582781938127,0.3901638396802327,8.677437128120735,8.701439710902672,0.0023248051669976346,516.0720376635943,2059.47564282951,True,1464.51862073,691.986879858,1525.06364754,720.594480743,1583.91711531,751.695726125,2156.50550059,2245.65812828,2335.61284144,4313.01100117,4491.31625656,4671.22568288,2335.61284144,0.952649836037,0.958972247707,0.962843088688,0.958625219885,0.9603,0.97,0.99,2335.61284144,1741.66619593,24.9308768151,2383.2784083,2352.64868349,4705.29736698,1.30702704638,0.1,0.35,0.35,0.98,517.02737076,2073.93928171,517.02737076,2032.46049608,504.663124217,1867.3694246,0.00215556981504,385.448302391,81.139594471,78.0519255351,420.44788292,840.895765841,ok
fan,0.1,750.0,1.0,1.0,2080.5026540504387,0.0,5135.0,4847.0,1567.317199992278,858.3267048152621,288.0,0.0560856864654333,708.9904951770159,0.45235928960679367,0.6461448017517786,209.22887101158906,183.5491883052299,254.6231127595515,118.00000227967556,OD_mode1,True,,6,1e-06,1e-06,ok,49017.95554340571,49017.95554340571,1.845095654021858,14.416329499806565,111.36508844414182,1113.6508844414182,4.7159829854542545,0.024002582781938127,0.0,0.024002582781938127,0.3901638396802327,8.677437128120735,8.701439710902672,0.0023248051669976346,516.0720376635943,2059.47564282951,True,1645.29583661,894.85593943,1713.31441905,931.850400323,1781.67049574,968.270093618,2540.15177604,2645.16481937,2749.94058936,5080.30355209,5290.32963874,5499.88117871,2749.94058936,0.952605096977,0.959178642053,0.961633715745,0.962386844812,0.9603,0.97,0.99,2749.94058936,2050.63034434,26.3994560425,2806.0618243,2544.3584924,5088.71698481,1.41353249578,0.1,0.35,0.35,0.98,517.02737076,2073.93928171,517.02737076,2032.46049608,504.663124217,1867.3694246,0.00215556981504,385.448302391,81.139594471,78.0519255351,420.44788292,840.895765841,ok
fan,0.225,4999.999999999999,0.35,0.35,607.6796282739945,0.0,3618.787898915322,3415.825695431853,450.1459138186608,172.8440183453844,202.96220348346878,0.05608568646543327,277.30189547327643,0.6160266859269686,0.7225572847622339,209.22887101158906,183.5491883052299,180.00000000733408,118.00000000533154,OD_mode1,True,,50,1e-06,1e-06,ok,11679.801091126019,11679.801091126019,0.43964196372885034,62.396450108019174,246.99503072770017,1097.7556921231119,1.0895998813408827,0.0215701977535105,0.0,0.0215701977535105,0.38532082442764976,0.4574636337579175,0.479033831511428,0.002045565759516215,501.44533006940344,1760.746387527878,False,470.670528671,184.329390477,490.1286355,191.949797435,516.978270425,215.647450172,654.999919148,682.078432935,732.625720598,1309.9998383,1364.15686587,1465.2514412,732.625720598,0.956392819176,0.93769104264,0.9480642873,0.890109283841,0.9603,0.97,0.99,732.625720598,546.318905767,,,,,,0.225,0.35,0.35,0.98,505.9101969,1823.98569313,505.9101969,1787.50597927,493.811807613,1642.31187687,0.00193743698141,381.281809765,81.139594471,69.3951409874,420.44788292,840.895765841,"Required power 557.468 kW is outside available range [762.284, 7622.689] kW at M=0.35, h=4999.999999999999 ft."
fan,0.225,4999.999999999999,0.5,0.5,856.1825271258323,0.0,4075.6522009283526,3847.0664494449315,680.7145792141368,273.7436061427908,228.58575148342106,0.056085686465433375,406.9709730713461,0.5978584644700589,0.7131947629110414,209.22887101158906,183.5491883052299,193.80316317428932,118.00000000032263,OD_mode1,True,,6,1e-06,1e-06,ok,11679.801091126019,11679.801091126019,0.43964196372885034,62.396450108019174,246.99503072770017,1097.7556921231119,1.0895998813408827,0.0215701977535105,0.0,0.0215701977535105,0.38532082442764976,0.4574636337579175,0.479033831511428,0.002045565759516215,501.44533006940344,1760.746387527878,False,711.100578707,288.478810525,740.498363748,300.404884438,772.042257339,324.946151493,999.579389233,1040.90324819,1096.98840883,1999.15877847,2081.80649637,2193.97681766,1096.98840883,0.957269055316,0.94892101657,0.959142270658,0.924475895644,0.9603,0.97,0.99,1096.98840883,818.024115594,20.3160093934,1119.37592675,1792.45210675,3584.90421349,0.99580672597,0.225,0.35,0.35,0.98,505.9101969,1823.98569313,505.9101969,1787.50597927,493.811807613,1642.31187687,0.00193743698141,381.281809765,81.139594471,69.3951409874,420.44788292,840.895765841,ok
fan,0.225,4999.999999999999,0.7,0.7,1200.326484835081,0.0,4559.387048948254,4303.670696446386,1006.405393921304,438.6932740135649,255.71635250186864,0.05608568646543323,567.7121199077391,0.5640988445975393,0.6964267674258648,209.22887101158906,183.5491883052299,223.6882747615457,118.00000000001431,OD_mode1,True,,7,1e-06,1e-06,ok,11679.801091126019,11679.801091126019,0.43964196372885034,62.396450108019174,246.99503072770017,1097.7556921231119,1.0895998813408827,0.0215701977535105,0.0,0.0215701977535105,0.38532082442764976,0.4574636337579175,0.479033831511428,0.002045565759516215,501.44533006940344,1760.746387527878,False,1052.51504675,458.884808169,1096.02733182,477.85567861,1137.53618895,504.523666992,1511.39985492,1573.88301043,1642.05985594,3022.79970983,3147.76602086,3284.11971188,1642.05985594,0.956190979913,0.955998686825,0.963509857943,0.947142244999,0.9603,0.97,0.99,1642.05985594,1224.48382371,22.1258807872,1675.57128063,2059.76109131,4119.52218263,1.1443117174,0.225,0.35,0.35,0.98,505.9101969,1823.98569313,505.9101969,1787.50597927,493.811807613,1642.31187687,0.00193743698141,381.281809765,81.139594471,69.3951409874,420.44788292,840.895765841,ok
fan,0.225,4999.999999999999,0.85,0.85,1472.0560489933555,0.0,4864.222397949646,4591.409145640104,1257.3878739682139,605.4460328911365,272.8132523095419,0.056085686465433285,651.9418410770772,0.5184890474723618,0.6749865725217071,209.22887101158906,183.5491883052299,244.5448638485901,118.00000493229372,OD_mode1,True,,6,1e-06,1e-06,ok,11679.801091126019,11679.801091126019,0.43964196372885034,62.396450108019174,246.99503072770017,1097.7556921231119,1.0895998813408827,0.0215701977535105,0.0,0.0215701977535105,0.38532082442764976,0.4574636337579175,0.479033831511428,0.002045565759516215,501.44533006940344,1760.746387527878,False,1316.80607351,631.587070691,1371.24447934,657.697668115,1423.19750542,687.479389766,1948.3931442,2028.94214746,2110.67689519,3896.78628841,4057.88429491,4221.35379037,2110.67689519,0.954877031069,0.958610555832,0.963495561311,0.95667983347,0.9603,0.97,0.99,2110.67689519,1573.93148969,23.6867580962,2153.75193266,2279.84643435,4559.6928687,1.26658135242,0.225,0.35,0.35,0.98,505.9101969,1823.98569313,505.9101969,1787.50597927,493.811807613,1642.31187687,0.00193743698141,381.281809765,81.139594471,69.3951409874,420.44788292,840.895765841,ok
fan,0.225,4999.999999999999,1.0,1.0,1643.7845763068576,0.0,5135.0,4847.0,1381.5477913820844,782.8504366045444,288.0,0.0560856864654333,598.69735477754,0.43335261980232337,0.6383057302108545,209.22887101158906,183.5491883052299,256.52874451824783,117.99999786446014,OD_mode1,True,,5,1e-06,1e-06,ok,11679.801091126019,11679.801091126019,0.43964196372885034,62.396450108019174,246.99503072770017,1097.7556921231119,1.0895998813408827,0.0215701977535105,0.0,0.0215701977535105,0.38532082442764976,0.4574636337579175,0.479033831511428,0.002045565759516215,501.44533006940344,1760.746387527878,False,1446.17511927,815.991264882,1505.96180284,849.725361743,1563.91636071,883.91427211,2262.16638415,2355.68716459,2447.83063282,4524.33276831,4711.37432918,4895.66126564,2447.83063282,0.955311547662,0.959385805089,0.962942674352,0.961321011047,0.9603,0.97,0.99,2447.83063282,1825.34698855,24.8106727651,2497.78635862,2434.51270165,4869.0254033,1.35250705647,0.225,0.35,0.35,0.98,505.9101969,1823.98569313,505.9101969,1787.50597927,493.811807613,1642.31187687,0.00193743698141,381.281809765,81.139594471,69.3951409874,420.44788292,840.895765841,ok
fan,0.45,9999.999999999998,0.35,0.35,381.60554326668023,0.0,3618.787898915322,3415.825695431853,413.98253716385994,133.30604445167575,202.96220348346878,0.05608568646543327,280.6764927121842,0.6779911409671094,0.756424583063343,209.22887101158906,183.5491883052299,180.0000000078833,118.00000009395843,OD_mode1,True,,50,1e-06,1e-06,ok,3291.319063384203,3291.319063384203,0.12388926532180608,206.27765814835476,485.320073681027,1078.4890526245044,0.329590539489709,0.01965754773389884,0.0,0.01965754773389884,0.19492954919918176,0.021175182060498923,0.04083272979439776,0.0017515626562947966,483.9981235250665,1455.2215742388348,False,432.973606514,144.124712666,450.873275553,150.083008087,477.157698549,173.546715681,577.098319179,600.95628364,650.70441423,1154.19663836,1201.91256728,1301.40882846,650.70441423,0.956138043834,0.924935370113,0.944914599354,0.864798895777,0.9603,0.97,0.99,650.70441423,485.230198129,,,,,,0.45,0.35,0.35,0.98,502.5702402,1672.28070778,502.5702402,1638.83509363,490.551722987,1505.71711072,0.00178810081869,380.021137887,81.139594471,63.8344538273,420.44788292,840.895765841,"Required power 495.133 kW is outside available range [935.943, 9359.812] kW at M=0.35, h=9999.999999999998 ft."
fan,0.45,9999.999999999998,0.5,0.5,578.7791727760691,0.0,4075.6522009283526,3847.0664494449315,627.2442208301567,227.47686146231624,228.58575148342106,0.056085686465433375,399.76735936784047,0.6373392469662758,0.7338583706719931,209.22887101158906,183.5491883052299,195.78835672081743,118.0000000002949,OD_mode1,True,,6,1e-06,1e-06,ok,3291.319063384203,3291.319063384203,0.12388926532180608,206.27765814835476,485.320073681027,1078.4890526245044,0.329590539489709,0.01965754773389884,0.0,0.01965754773389884,0.19492954919918176,0.021175182060498923,0.04083272979439776,0.0017515626562947966,483.9981235250665,1455.2215742388348,False,654.924464678,241.205101689,681.999859083,251.176821503,712.277171708,275.292556054,896.129566367,933.176680586,987.569727762,1792.25913273,1866.35336117,1975.13945552,987.569727762,0.957735211707,0.943084784979,0.9574922322,0.912399612626,0.9603,0.97,0.99,987.569727762,736.430619171,,,,,,0.45,0.35,0.35,0.98,502.5702402,1672.28070778,502.5702402,1638.83509363,490.551722987,1505.71711072,0.00178810081869,380.021137887,81.139594471,63.8344538273,420.44788292,840.895765841,"Required power 751.460 kW is outside available range [935.943, 9359.812] kW at M=0.35, h=9999.999999999998 ft."
fan,0.45,9999.999999999998,0.7,0.7,867.074048360384,0.0,4559.387048948254,4303.670696446386,929.9218721404129,395.3251984393023,255.71635250186864,0.05608568646543323,534.5966737011105,0.5748834280783424,0.7016969837432868,209.22887101158906,183.5491883052299,224.83993239067885,118.00000000001832,OD_mode1,True,,7,1e-06,1e-06,ok,3291.319063384203,3291.319063384203,0.12388926532180608,206.27765814835476,485.320073681027,1078.4890526245044,0.329590539489709,0.01965754773389884,0.0,0.01965754773389884,0.19492954919918176,0.021175182060498923,0.04083272979439776,0.0017515626562947966,483.9981235250665,1455.2215742388348,False,971.453171044,414.261733533,1011.61425705,431.3878304,1050.4011284,457.408734024,1385.71490458,1443.00208745,1507.80986242,2771.42980915,2886.0041749,3015.61972484,1507.80986242,0.957248274913,0.954288476195,0.963074229169,0.943112359498,0.9603,0.97,0.99,1507.80986242,1124.37362078,20.7511908845,1538.5814914,2092.19778201,4184.39556402,1.16233210112,0.45,0.35,0.35,0.98,502.5702402,1672.28070778,502.5702402,1638.83509363,490.551722987,1505.71711072,0.00178810081869,380.021137887,81.139594471,63.8344538273,420.44788292,840.895765841,ok
fan,0.45,9999.999999999998,0.85,0.85,1093.8433643120752,0.0,4864.222397949646,4591.409145640104,1157.201830894074,561.5449960680346,272.8132523095419,0.056085686465433285,595.6568348260394,0.5147389322447102,0.6732823082148942,209.22887101158906,183.5491883052299,245.36850512904672,118.00000044287462,OD_mode1,True,,6,1e-06,1e-06,ok,3291.319063384203,3291.319063384203,0.12388926532180608,206.27765814835476,485.320073681027,1078.4890526245044,0.329590539489709,0.01965754773389884,0.0,0.01965754773389884,0.19492954919918176,0.021175182060498923,0.04083272979439776,0.0017515626562947966,483.9981235250665,1455.2215742388348,False,1210.04951608,586.124231953,1260.07447264,610.355338907,1307.51732419,639.222975541,1796.17374803,1870.42981155,1946.74029973,3592.34749607,3740.8596231,3893.48059946,1946.74029973,0.956326014362,0.958064801718,0.963715317061,0.954839488351,0.9603,0.97,0.99,1946.74029973,1451.68399151,21.938124852,1986.46969249,2291.87380766,4583.74761533,1.27326322648,0.45,0.35,0.35,0.98,502.5702402,1672.28070778,502.5702402,1638.83509363,490.551722987,1505.71711072,0.00178810081869,380.021137887,81.139594471,63.8344538273,420.44788292,840.895765841,ok
fan,0.45,9999.999999999998,1.0,1.0,1228.4435686933205,0.0,5135.0,4847.0,1264.234754911993,725.142851779849,288.0,0.0560856864654333,539.0919031321439,0.42641756290719257,0.635492603646174,209.22887101158906,183.5491883052299,256.91529271943966,118.00000000023766,OD_mode1,True,,5,1e-06,1e-06,ok,3291.319063384203,3291.319063384203,0.12388926532180608,206.27765814835476,485.320073681027,1078.4890526245044,0.329590539489709,0.01965754773389884,0.0,0.01965754773389884,0.19492954919918176,0.021175182060498923,0.04083272979439776,0.0017515626562947966,483.9981235250665,1455.2215742388348,False,1321.29732246,755.903214435,1375.92140213,787.153196329,1428.07290354,819.782101012,2077.2005369,2163.07459846,2247.85500455,4154.4010738,4326.14919691,4495.71000909,2247.85500455,0.956813226985,0.959306479894,0.963481205141,0.960198076242,0.9603,0.97,0.99,2247.85500455,1676.22518823,22.754821943,2293.72959519,2424.29685587,4848.59371173,1.34683158659,0.45,0.35,0.35,0.98,502.5702402,1672.28070778,502.5702402,1638.83509363,490.551722987,1505.71711072,0.00178810081869,380.021137887,81.139594471,63.8344538273,420.44788292,840.895765841,ok
fan,0.35,5750.0,0.35,0.35,495.98655770197865,0.0,3618.787898915322,3415.825695431853,452.7773402235217,159.53128924358876,202.96220348346878,0.05608568646543327,293.246050979933,0.6476606157789759,0.7394593484948463,209.22887101158906,183.5491883052299,180.0000000031661,118.0000000850638,OD_mode1,True,,50,1e-06,1e-06,ok,4190.1031432269765,4190.1031432269765,0.15772059470382127,146.79342510962212,383.2228002042281,1094.9222862977947,0.46314856801671245,0.02016521671600741,0.0,0.02016521671600741,0.2465325162030113,0.052882850867811686,0.0730480675838191,0.00199909723685308,498.860120034352,1711.876677663232,False,473.41855317,170.772947592,492.990266761,177.832914289,519.882901807,201.445995487,644.191500762,670.82318105,721.328897294,1288.38300152,1341.6463621,1442.65779459,721.328897294,0.956399653523,0.934171901891,0.948271745517,0.88278207695,0.9603,0.97,0.99,721.328897294,537.894866081,,,,,,0.35,0.35,0.35,0.98,510.36961221,1863.27947258,510.36961221,1826.01388313,498.16458,1677.6918916,0.00196188154469,382.958553488,81.139594471,70.5797225345,420.44788292,840.895765841,"Required power 548.872 kW is outside available range [788.333, 7883.257] kW at M=0.35, h=5750.0 ft."
fan,0.35,5750.0,0.5,0.5,723.0645883512678,0.0,4075.6522009283526,3847.0664494449315,687.3109785267477,261.7020964547512,228.58575148342106,0.056085686465433375,425.6088820719965,0.6192377182513364,0.7242376281698194,209.22887101158906,183.5491883052299,193.57355084497448,118.00000000028997,OD_mode1,True,,6,1e-06,1e-06,ok,4190.1031432269765,4190.1031432269765,0.15772059470382127,146.79342510962212,383.2228002042281,1094.9222862977947,0.46314856801671245,0.02016521671600741,0.0,0.02016521671600741,0.2465325162030113,0.052882850867811686,0.0730480675838191,0.00199909723685308,498.860120034352,1711.876677663232,False,718.046104318,276.157330096,747.731026052,287.574018636,779.438763873,311.997529808,994.203434414,1035.30504469,1091.43629368,1988.40686883,2070.61008938,2182.87258736,1091.43629368,0.957196166644,0.947655803175,0.959319783297,0.921718895701,0.9603,0.97,0.99,1091.43629368,813.883904038,20.1778623596,1113.71050313,1805.54459362,3611.08918724,1.00308032979,0.35,0.35,0.35,0.98,510.36961221,1863.27947258,510.36961221,1826.01388313,498.16458,1677.6918916,0.00196188154469,382.958553488,81.139594471,70.5797225345,420.44788292,840.895765841,ok
