# t4max: 50.0
# t4cruise: 46.67
# t4climb: 48.33
# t4flight_idle: 20.0
# xsfc: 0.0
# cexp: 0.0
# sls_horsepower: 1120.0
# freeturbine_rpm: 24539.0
# propeller_rpm: 1210.0
# gearbox_ratio: 0.049308
# torque_limit: 4861.4
# sls_corrected_airflow: 7.9568
# altitude_extension_method: ISA density-lapse extrapolation from highest source altitude
# source_altitude_max_ft: 25000.0
# expanded_altitude_max_ft: 100000.0
# altitude_lapse_exponent: 1.0
# scaling_method: Case B design-point MCP scaling
# target_mcp_kw: 2611.2972028298286
# design_mach: 0.35
# design_altitude_ft: 59999.99999999999
# mcp_throttle: 50.0
# base_design_power_kw: 256.07189496193644
# scale_factor: 10.197515831317538
mach,altitude_ft,throttle,shaft_power_hp,tailpipe_thrust_lbf,fuel_flow_lb_hr
0.0,5000.0,42.0,8558.448716718209,1124.0517750544695,5393.792443690449
0.0,5000.0,44.0,9235.563767917693,1193.9557460781514,5692.56946003222
0.0,5000.0,46.0,9909.191268702867,1264.1350500292788,5990.918180709079
0.0,5000.0,48.0,10587.162911232183,1335.2423279210557,6292.56069899945
0.0,5000.0,50.0,11262.13648410709,1408.276936304952,6597.792742862447
0.0,10000.0,20.0,1382.783146726658,402.80187533704276,2288.3225525476555
0.0,10000.0,22.0,2214.2376000331337,486.7284503803692,2662.856914000286
0.0,10000.0,24.0,3043.0203041918044,568.8490453699693,3025.95986020601
0.0,10000.0,26.0,3870.895429441487,650.0008763555944,3382.791334175473
0.0,10000.0,28.0,4700.371564676687,731.1445493285543,3739.857351009057
0.0,10000.0,30.0,5531.132586906632,812.7420117560079,4098.3816126065185
0.0,10000.0,32.0,6361.893609136579,895.2715271304437,4457.966415850437
0.0,10000.0,34.0,7191.043423865177,978.0549606490796,4816.674232732864
0.0,10000.0,36.0,8018.76558637739,1061.0413247327585,5174.30111293717
0.0,10000.0,38.0,8850.811495602082,1145.4665583002366,5534.813890121738
0.0,10000.0,40.0,9679.482027086608,1229.8204092568951,5894.164150501537
0.0,10000.0,42.0,10508.234138697784,1315.816060262396,6257.9197377204655
0.0,10000.0,44.0,11339.943529900042,1405.829532505436,6629.180696591243
0.0,10000.0,46.0,12167.369964453148,1496.750583657463,7002.042665447538
0.0,10000.0,48.0,12999.079355655405,1589.6601503965971,7380.390897821081
0.0,10000.0,50.0,13827.831467266582,1682.590112167394,7760.309547632647
0.0,15000.0,20.0,1835.552849637157,442.57218707918116,2675.828154137722
0.0,15000.0,22.0,2902.7840664795253,520.1385714985149,3114.0765945044245
0.0,15000.0,24.0,3991.7869796217565,614.1219366546868,3553.5997243500415
0.0,15000.0,26.0,5091.731827250991,717.2494142568011,3998.445957459607
0.0,15000.0,28.0,6188.117741855097,820.1698822875395,4456.9772568148
0.0,15000.0,30.0,7281.026303560722,921.8554311511056,4920.301388610712
0.0,15000.0,32.0,8379.023425666175,1024.6667857624489,5364.08708007382
0.0,15000.0,34.0,9465.793082841348,1124.5514533302041,5820.527888683593
0.0,15000.0,36.0,10541.478040307878,1225.6292302502236,6301.850635921782
0.0,15000.0,38.0,11646.072955156194,1356.9834316734248,6792.228777218179
0.0,15000.0,40.0,12741.796031231264,1467.4225281265938,7244.315246567979
0.0,15000.0,42.0,13828.953194008027,1576.301404657571,7750.917635552003
0.0,15000.0,44.0,14912.541226243828,1706.0443985794243,8239.602989220402
0.0,15000.0,46.0,16012.955159601304,1833.8600620091584,8727.217603726513
0.0,15000.0,48.0,17112.247366217332,1966.9784336711775,9234.554213850392
0.0,15000.0,50.0,18177.07196932351,2098.6487580851494,9770.239917985335
0.0,17500.0,20.0,1314.4597906568308,405.861130086438,2675.828154137722
0.0,17500.0,22.0,2088.430847222169,501.3506683308955,2939.3727532822927
0.0,17500.0,24.0,2873.1398879578855,581.1819210163648,3217.0918994323947
